,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
IRE.AX,0.1748556146388709,0.19895420176068024,0.28565485213325603,0.16385707451442189,0.5600152357662944,0.34348448073804416,0.19034511486462513,0.2663908232951533,0.6071003577124854,0.18657314771461664,0.5455479602214819,0.2502593111657898,0.4245007220079522,0.16326829425622869,0.7764959718973952,0.9006829848037334,0.3546344446463916,0.2344723438720031,0.773361347613335,0.0,0.0
IVV.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4427436198539194,0.3838760616556023,0.11909473563122219,0.21339753595283995,0.3639775721648242,-0.4109130561703864,0.2212344140827227,-0.379651982155341,1.4390787322188814,0.9550206300986517,0.7440101058229516,1.7648526623261063,0.0
JBH.AX,0.07845404185604732,0.13234197967725603,0.3979942953110198,0.4458527150529781,0.6216563881784625,0.9941142664967426,0.7605079558150276,0.5280075729918776,0.7789283649283547,0.5528738065703607,1.2479833618002267,1.1017417877255244,0.9498047328359291,1.6525868308769844,0.9348420849801897,1.889316171627108,0.9260907996526129,1.2286911187900031,1.4907909388220375,1.955134288055163,0.0
JHX.AX,-0.030805246412572984,0.013562582477494978,0.2655724512913791,0.09706035077319264,0.0,0.0,-0.06380786758774892,0.5366801449597345,0.28092564040632073,1.6014066341173319,0.7011806702450798,0.6438540519024869,0.8221606641185559,1.1047452901953516,0.9040547271540866,0.0,-0.2353956932892629,0.6071382614882452,0.0,0.0,0.0
LLC.AX,0.36375166648001134,0.7533841490631046,1.6130575763627792,1.0518021276457583,0.5078070022764041,0.2684954516855278,0.27524674559004225,0.5989208953021867,0.5452491466162268,0.6869591265343509,0.9275483765940038,0.3875151167915529,0.6551138773877927,1.2468811841344447,1.487606285088635,0.48724701159756556,0.8287561407130095,0.3231680757524593,0.02076593288402151,0.7305117932896339,0.0
MCY.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160049745027707,0.26821669990872055,0.026042818519442124,0.039342991917598935,0.11474495556955366,0.17184830972423182,0.11101268504753392,-0.3024744117489875,0.09338098145027107,0.4586260788351453,0.26171947822925645,-0.025546273308257206,0.0
MFG.AX,0.0,0.14415111389244317,0.0,0.0,0.0,0.0,0.0041710552885462215,0.07839771951155661,0.0877240235174499,0.21992610497283938,1.109348815097535,0.37722450354274706,0.5029294618894422,0.9733855291994189,3.034293889788721,2.072272803569547,2.315370463673979,0.45345792018850695,-0.12242577259046783,0.1711736772928827,0.0
MGOC.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930731897354123,0.06144115836715702,0.24567652003479012,0.15237058367156986,0.047446465423583994,0.1750460974273682,0.14392716246795656,0.28533097791788653,0.12319899975128568,0.13715141629165584,0.251142079585823,0.2420169737259834,0.2250001287460326
MGR.AX,0.23506965481361042,0.2971021225995889,0.2925722436094227,0.3333218492260346,0.004893871052263243,0.059518986930628404,0.10679171953357725,0.09093761103063736,0.12882258629605892,0.14563863793758847,0.07297091791671595,0.1554060625341367,0.0854073362769805,0.16127820763823597,0.09341669240890349,0.04948578036431028,0.13727016449210394,0.05961566336070345,0.16771095451893503,0.07100843402760271,0.0
MIN.AX,0.0,0.03659398490515342,0.07723434043537525,-0.013014860086306701,0.4415323917984264,0.19405770401334088,0.1541253255339372,0.5296090380191982,0.7728647900295913,0.3101861257623657,0.31023349177315795,0.3624310468893226,0.2738707974328971,0.122892965271161,0.9968941449929964,0.08475266155212147,1.5121309289487996,-1.9456044176170622,-1.4256148967099733,0.8880884639073798,0.0
MQG.AX,0.8564500433339788,0.6054292453910151,2.1392879201797683,6.1771749548485,3.3471890208295463,3.2011321740435292,2.0525835269334163,1.4075803906772464,3.740532416509044,2.8081542849407057,2.357656538484207,3.7793385327809688,5.064298071644984,5.487551851782925,4.930353520285578,5.201749607912831,4.120930367838412,15.065306750558989,7.328619974506523,11.519877797222989,0.0
MTS.AX,0.10668692792536816,0.10231667945832812,0.22548943949298428,0.13925143812032892,0.27820749760607977,0.2375157601861253,0.33281263037556164,0.32260083769768166,0.21603307300115393,0.1015287103685345,0.0,0.0,0.07356247367527735,0.10178704363436308,0.21565896110607152,0.1351646993472273,0.08418903369213204,0.09931314503565902,0.21526145777996453,0.1176761197876135,0.0
NAB.AX,1.073447394225692,2.508878459124924,1.5719980952735302,1.0355616633573224,1.1465805615262479,1.2574696377644248,1.0985676379469371,1.502978284573075,1.4850094242015377,1.8121207797581285,1.3712433899982734,1.6339281182549819,1.5284860452697302,1.989057033261961,0.765803846155773,0.13230338994735114,1.6297878977773053,1.2739716939116015,1.733806476452152,1.0551750991405058,0.0
NHF.AX,0.0,0.0,0.0,0.007956597467701387,0.07067226725765313,0.09773541834464694,0.04094883710930086,0.11247537398209306,0.09751026841427368,-0.025179825514261456,0.1800383208576961,0.31089093416534475,0.17800848988540707,-0.1759124837746544,0.8434930533213931,0.015237178293183717,0.22237907922414113,-0.0818952012719496,0.19300982587411397,0.39620082668901446,0.0
